"Participant","Experiment","Order","Condition","Item","Response","Accuracy","RT","VerbWord","VerbType","L1","OtherLg","Age","Gender","Hand","Group","RespNum","Grammatical","Attractor","Label","Distance","Subject","Verb","Match","NewCond","List","Education","YearsInGermany","AoATurkish","AoAGerman","FqTurkish","FqGerman","FqOther","LengthTurkish","LengthGerman","ContextTurkish","ContextGerman","SelfRateTurkishListening","SelfRateTurkishSpeaking","SelfRateTurkishReading","SelfRateTurkishWriting","SelfRateGermanListening","SelfRateGermanSpeaking","SelfRateGermanReading","SelfRateGermanWriting","SelfRateTurkish","SelfRateGerman"
"B28","offline",19,"g","2","yes",1,3765,"relax","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",20,"b","13","no",1,2976,"be_cold","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",25,"f","9","no",1,4457,"run","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",26,"c","6","no",0,11113,"get_lost","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",31,"h","3","yes",0,4362,"have_fun","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",28,"f","17","no",1,3831,"walk_around","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",29,"d","15","yes",0,21824,"speak","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",30,"g","26","no",0,31204,"emerge","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",32,"f","25","no",1,3214,"cry","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B29","offline",5,"f","9","no",1,4075,"run","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",3,"a","20","yes",1,4024,"rejoice","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",4,"c","22","yes",1,1670,"get_sick","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",11,"f","17","no",1,3346,"walk_around","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",21,"d","7","yes",0,1623,"yell","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",1,"f","1","no",1,3714,"work","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",2,"e","16","yes",1,4103,"get_bored","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",18,"c","6","yes",1,991,"get_lost","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",19,"h","27","no",1,3449,"die","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",20,"g","2","yes",1,1841,"relax","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",6,"h","11","yes",0,2492,"shiver","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",7,"h","3","yes",0,1958,"have_fun","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",8,"d","23","yes",0,893,"wake_up","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",9,"h","19","yes",0,1869,"get_up","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",12,"b","13","no",1,1359,"be_cold","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",13,"c","30","yes",1,1575,"get_hungry","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",14,"e","32","yes",1,2126,"get_burned","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",15,"g","26","yes",1,1928,"emerge","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",16,"b","29","no",1,2022,"jump","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",17,"e","24","yes",1,5115,"be_late","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",31,"d","15","yes",0,4872,"speak","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",32,"b","21","no",1,1713,"faint","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",24,"a","4","yes",1,1590,"play","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",25,"a","12","yes",1,2330,"sleep","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",22,"e","8","yes",1,2012,"escape","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",23,"b","5","no",1,1647,"swim","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",28,"g","18","yes",1,2855,"walk","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",29,"f","25","no",1,2608,"cry","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",26,"g","10","yes",1,2006,"rest","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",27,"a","28","yes",1,1007,"sit","unergative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",30,"c","14","yes",1,1072,"arrive","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B29","offline",10,"d","31","yes",0,866,"get_angry","unaccusative","türkce","ingilizce/ispanyolca/portekizce",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","university",8.05,0,9,"weekly","daily","week",28,19,"ev","dil kursu/okul",10,10,10,10,8,8,8,8,1,0.8
"B3","offline",30,"c","27","yes",1,1924,"die","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",32,"e","21","yes",1,2367,"faint","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",2,"f","14","no",1,3231,"arrive","unaccusative","türkce","ingilizce",31,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",29,"e","13","yes",1,2657,"be_cold","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",3,"a","25","yes",1,2637,"cry","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",4,"a","9","yes",1,2254,"run","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",31,"h","16","yes",0,2872,"get_bored","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",15,"c","3","yes",1,3086,"have_fun","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",7,"c","11","yes",1,2312,"shiver","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",8,"g","15","yes",1,2666,"speak","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",5,"h","8","yes",0,2356,"escape","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",6,"a","17","yes",1,1412,"walk_around","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",25,"f","22","no",1,2197,"get_sick","unaccusative","türkce","ingilizce",31,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",28,"b","10","no",1,1512,"rest","unaccusative","türkce","ingilizce",31,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",27,"e","5","yes",1,2170,"swim","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",1,"c","19","yes",1,2675,"get_up","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",19,"h","24","yes",0,3433,"be_late","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",16,"g","7","yes",1,3474,"yell","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",17,"g","23","yes",1,2751,"wake_up","unaccusative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
"B3","offline",18,"d","28","yes",0,1544,"sit","unergative","türkce","ingilizce",31,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","1","master",4.11,0,19,"daily","daily","week",31,12,NA,"dil kursu",10,10,10,10,8,8,9,7,1,0.8
