"subj","RT","cond","Attractor","Grammaticality","Accuracy","Response","Experiment"
3,1.81609511375,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,1.71524095535,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.34717202187,2,"Plural","Grammatical",1,1,"Experiment 2"
3,1.29767298698,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,0.729755163193,2,"Plural","Grammatical",1,1,"Experiment 2"
3,0.831204175949,1,"Singular","Grammatical",1,1,"Experiment 2"
3,0.863729953766,2,"Plural","Grammatical",1,1,"Experiment 2"
3,1.21509480476,1,"Singular","Grammatical",1,1,"Experiment 2"
3,0.898339033127,1,"Singular","Grammatical",1,1,"Experiment 2"
3,1.18037605286,2,"Plural","Grammatical",1,1,"Experiment 2"
3,0.881737947464,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.33163309097,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,1.18247103691,2,"Plural","Grammatical",1,1,"Experiment 2"
3,1.99908089638,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.54978203773,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,1.11320304871,1,"Singular","Grammatical",1,1,"Experiment 2"
3,1.79667186737,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.5806388855,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.09707999229,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,1.01461911201,1,"Singular","Grammatical",1,1,"Experiment 2"
3,1.36321115494,2,"Plural","Grammatical",1,1,"Experiment 2"
3,1.5315580368,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,1.16296291351,2,"Plural","Grammatical",0,0,"Experiment 2"
3,2.1993060112,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,0.864819049835,2,"Plural","Grammatical",1,1,"Experiment 2"
3,1.53071212769,3,"Singular","Ungrammatical",1,0,"Experiment 2"
3,2.16342282295,4,"Plural","Ungrammatical",1,0,"Experiment 2"
3,1.58073496819,1,"Singular","Grammatical",1,1,"Experiment 2"
3,1.09775614738,2,"Plural","Grammatical",1,1,"Experiment 2"
3,0.698106050491,2,"Plural","Grammatical",1,1,"Experiment 2"
3,0.781742095947,1,"Singular","Grammatical",1,1,"Experiment 2"
3,0.831442117691,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.930052995682,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.846944093704,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.99772810936,1,"Singular","Grammatical",1,1,"Experiment 2"
4,1.04691100121,1,"Singular","Grammatical",1,1,"Experiment 2"
4,1.09559392929,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.797353982925,2,"Plural","Grammatical",0,0,"Experiment 2"
4,0.864902973175,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.730570077896,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.998728990555,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.712489128113,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.962553977966,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.830899000168,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,1.11414313316,4,"Plural","Ungrammatical",0,1,"Experiment 2"
4,0.763292789459,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.713538169861,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.747644901276,4,"Plural","Ungrammatical",0,1,"Experiment 2"
4,0.947219848633,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.680660009384,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.665165901184,2,"Plural","Grammatical",0,0,"Experiment 2"
4,0.931084156036,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.695037841797,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.628797054291,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.813593149185,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.762794971466,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.72958111763,2,"Plural","Grammatical",1,1,"Experiment 2"
4,1.29816198349,2,"Plural","Grammatical",0,0,"Experiment 2"
4,0.581359148026,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.681020021439,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.81348991394,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.714663982391,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.830463171005,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.58106303215,1,"Singular","Grammatical",0,0,"Experiment 2"
4,0.596765995026,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.679856061935,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.846103906631,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.646807909012,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.562617063522,2,"Plural","Grammatical",0,0,"Experiment 2"
4,0.980907917023,1,"Singular","Grammatical",0,0,"Experiment 2"
4,0.779748916626,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.780615091324,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.696558952332,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.847863912582,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.947518825531,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.79715180397,2,"Plural","Grammatical",1,1,"Experiment 2"
4,1.19794893265,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.697313785553,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.896641969681,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.63045501709,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.681772947311,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.764673948288,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.681002140045,3,"Singular","Ungrammatical",1,0,"Experiment 2"
4,0.896349191666,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.830312013626,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.764530897141,1,"Singular","Grammatical",1,1,"Experiment 2"
4,1.31364703178,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.76548910141,4,"Plural","Ungrammatical",1,0,"Experiment 2"
4,0.846806049347,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.830557823181,1,"Singular","Grammatical",1,1,"Experiment 2"
4,0.581222057343,2,"Plural","Grammatical",1,1,"Experiment 2"
4,0.613173007965,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.930338144302,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.896191120148,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.777239084244,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.697814226151,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.929844856262,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,1.31425404549,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.847450971603,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.996458053589,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.796549081802,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.763250827789,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.912828922272,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,1.13081407547,4,"Plural","Ungrammatical",0,1,"Experiment 2"
5,0.715034008026,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.580344200134,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.831295013428,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.696718931198,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.829735994339,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.814125061035,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.581579208374,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.681236982346,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.730506181717,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.747526168823,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.764756917953,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.813585042953,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.913855075836,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.797739982605,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.798752784729,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,1.51445317268,4,"Plural","Ungrammatical",0,1,"Experiment 2"
5,1.03007912636,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.947896003723,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.964494943619,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.846103191376,1,"Singular","Grammatical",1,1,"Experiment 2"
5,1.12959694862,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.698008775711,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.780284881592,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.680037021637,1,"Singular","Grammatical",1,1,"Experiment 2"
5,1.24837303162,1,"Singular","Grammatical",1,1,"Experiment 2"
5,1.06328988075,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.714328050613,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.597274065018,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.647613048553,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.732385158539,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.780353069305,4,"Plural","Ungrammatical",0,1,"Experiment 2"
5,1.01450514793,2,"Plural","Grammatical",1,1,"Experiment 2"
5,1.11293292046,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.663793802261,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,1.14747810364,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,1.18143701553,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.964074134827,2,"Plural","Grammatical",1,1,"Experiment 2"
5,1.02932405472,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,1.66550898552,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.612818002701,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.73114490509,3,"Singular","Ungrammatical",1,0,"Experiment 2"
5,0.729835033417,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.782029151917,2,"Plural","Grammatical",1,1,"Experiment 2"
5,0.71425318718,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.613066196442,4,"Plural","Ungrammatical",1,0,"Experiment 2"
5,0.747006893158,1,"Singular","Grammatical",1,1,"Experiment 2"
5,1.0315079689,1,"Singular","Grammatical",1,1,"Experiment 2"
5,0.64764714241,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.513818025589,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.612196922302,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.745921850204,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.78058385849,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.946693181992,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.613929033279,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.931463003159,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.597967147827,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.731040000916,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.564656972885,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.714032888412,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.714360952377,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.847700119019,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.896254062653,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.562860965729,2,"Plural","Grammatical",1,1,"Experiment 2"
6,1.29642105103,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.630300998688,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.747988939285,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.81475520134,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.763790130615,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.81433391571,1,"Singular","Grammatical",1,1,"Experiment 2"
6,1.63214302063,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.663156986237,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.93073797226,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,1.14816999435,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,1.04675197601,1,"Singular","Grammatical",1,1,"Experiment 2"
6,1.18111896515,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.730977058411,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.88235783577,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.747326135635,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.763605833054,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,1.09793996811,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.94642496109,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.546934127808,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.731189012527,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.59727191925,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,1.01434707642,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.714030981064,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.647461891174,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.563071012497,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.964074134827,1,"Singular","Grammatical",1,1,"Experiment 2"
6,1.22980499268,3,"Singular","Ungrammatical",0,1,"Experiment 2"
6,1.06297707558,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.712913036346,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.947958946228,4,"Plural","Ungrammatical",1,0,"Experiment 2"
6,0.798478841782,1,"Singular","Grammatical",1,1,"Experiment 2"
6,1.02952599525,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.780704975128,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.545768022537,1,"Singular","Grammatical",1,1,"Experiment 2"
6,0.82887005806,4,"Plural","Ungrammatical",0,1,"Experiment 2"
6,0.731029987335,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.830796957016,2,"Plural","Grammatical",1,1,"Experiment 2"
6,1.21494603157,4,"Plural","Ungrammatical",0,1,"Experiment 2"
6,0.746987104416,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.714317798615,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.780924081802,1,"Singular","Grammatical",1,1,"Experiment 2"
6,1.04871797562,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.797744989395,3,"Singular","Ungrammatical",1,0,"Experiment 2"
6,0.779690027237,2,"Plural","Grammatical",1,1,"Experiment 2"
6,0.729518890381,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.26428413391,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,0.846105098724,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.21385598183,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.08062410355,1,"Singular","Grammatical",0,0,"Experiment 2"
7,1.24785685539,1,"Singular","Grammatical",1,1,"Experiment 2"
7,0.930016040802,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.16401600838,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.39751791954,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.54891705513,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.7813539505,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.08071088791,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.61175704002,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.36444687843,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.89789390564,2,"Plural","Grammatical",1,1,"Experiment 2"
7,2.01588916779,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.48111701012,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.96458911896,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.94937801361,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.26465797424,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.41389298439,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.28053593636,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.9655611515,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.43043398857,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.54717612267,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.63238286972,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.64811706543,3,"Singular","Ungrammatical",0,1,"Experiment 2"
7,2.58226895332,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.21567296982,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.49832201004,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.48153018951,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.44776201248,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,2.51417589188,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.28101706505,1,"Singular","Grammatical",1,1,"Experiment 2"
7,2.06612014771,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.21457505226,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.54868912697,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.63118004799,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.19763112068,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.81491112709,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.37958407402,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.16285586357,1,"Singular","Grammatical",1,1,"Experiment 2"
7,0.947689056396,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.96434283257,2,"Plural","Grammatical",0,0,"Experiment 2"
7,1.74785900116,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.71510195732,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.53097391129,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.29670405388,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.38068199158,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.28000116348,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.51502394676,4,"Plural","Ungrammatical",1,0,"Experiment 2"
7,1.39868998528,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.01394701004,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.41417098045,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.24903702736,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,1.13001394272,1,"Singular","Grammatical",1,1,"Experiment 2"
7,1.39774298668,3,"Singular","Ungrammatical",1,0,"Experiment 2"
7,0.947406053543,2,"Plural","Grammatical",1,1,"Experiment 2"
7,1.13223814964,4,"Plural","Ungrammatical",0,1,"Experiment 2"
7,1.09675717354,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.09830498695,2,"Plural","Grammatical",0,0,"Experiment 2"
8,0.980976819992,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.897397041321,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.12983584404,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.04845404625,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.01391386986,1,"Singular","Grammatical",0,0,"Experiment 2"
8,1.36514520645,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.09753012657,1,"Singular","Grammatical",0,0,"Experiment 2"
8,0.981564044952,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.864227056503,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.24805784225,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.24826693535,1,"Singular","Grammatical",1,1,"Experiment 2"
8,0.680392980576,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.03124308586,3,"Singular","Ungrammatical",0,1,"Experiment 2"
8,0.845357894897,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.41472101212,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,0.898360967636,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.03097295761,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.3309969902,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.33079719543,2,"Plural","Grammatical",1,1,"Experiment 2"
8,1.44747805595,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.34858107567,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.01516103745,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,0.930490970612,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.38060092926,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,0.961869001389,1,"Singular","Grammatical",0,0,"Experiment 2"
8,1.21450185776,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,0.89622592926,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.01394891739,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.996572971344,2,"Plural","Grammatical",1,1,"Experiment 2"
8,1.34808683395,4,"Plural","Ungrammatical",1,0,"Experiment 2"
8,1.58063197136,3,"Singular","Ungrammatical",0,1,"Experiment 2"
8,1.48064494133,1,"Singular","Grammatical",0,0,"Experiment 2"
8,1.36401891708,1,"Singular","Grammatical",1,1,"Experiment 2"
8,0.913431167603,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.23161101341,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.46323609352,2,"Plural","Grammatical",1,1,"Experiment 2"
8,1.36547899246,1,"Singular","Grammatical",0,0,"Experiment 2"
8,1.765365839,2,"Plural","Grammatical",1,1,"Experiment 2"
8,0.864964962006,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.03083705902,4,"Plural","Ungrammatical",0,1,"Experiment 2"
8,1.63094902039,1,"Singular","Grammatical",1,1,"Experiment 2"
8,1.46437597275,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.180975914,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.37947297096,2,"Plural","Grammatical",1,1,"Experiment 2"
8,1.09778404236,2,"Plural","Grammatical",0,0,"Experiment 2"
8,1.0963549614,1,"Singular","Grammatical",0,0,"Experiment 2"
8,1.39809703827,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.964231014252,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.03094100952,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.96488404274,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.797816991806,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,1.2645471096,3,"Singular","Ungrammatical",1,0,"Experiment 2"
8,0.629816055298,4,"Plural","Ungrammatical",1,0,"Experiment 2"
8,0.964645147324,1,"Singular","Grammatical",1,1,"Experiment 2"
8,0.982661008835,4,"Plural","Ungrammatical",1,0,"Experiment 2"
8,0.947427034378,2,"Plural","Grammatical",1,1,"Experiment 2"
8,0.730716943741,4,"Plural","Ungrammatical",1,0,"Experiment 2"
8,1.11396193504,1,"Singular","Grammatical",1,1,"Experiment 2"
