"Response","RT","Attractor","Grammaticality","Accuracy","Experiment"
1,0.907,"Plural","Grammatical",1,"Experiment 2"
1,0.908,"Plural","Grammatical",1,"Experiment 2"
1,0.908,"Plural","Grammatical",1,"Experiment 2"
1,0.909,"Plural","Grammatical",1,"Experiment 2"
1,0.91,"Plural","Grammatical",1,"Experiment 2"
1,0.91,"Plural","Grammatical",1,"Experiment 2"
1,0.911,"Plural","Grammatical",1,"Experiment 2"
1,0.912,"Plural","Grammatical",1,"Experiment 2"
1,0.912,"Plural","Grammatical",1,"Experiment 2"
1,0.913,"Plural","Grammatical",1,"Experiment 2"
1,0.914,"Plural","Grammatical",1,"Experiment 2"
1,0.914,"Plural","Grammatical",1,"Experiment 2"
1,0.915,"Plural","Grammatical",1,"Experiment 2"
1,0.916,"Plural","Grammatical",1,"Experiment 2"
1,0.916,"Plural","Grammatical",1,"Experiment 2"
1,0.917,"Plural","Grammatical",1,"Experiment 2"
1,0.917,"Plural","Grammatical",1,"Experiment 2"
1,0.918,"Plural","Grammatical",1,"Experiment 2"
1,0.919,"Plural","Grammatical",1,"Experiment 2"
1,0.919,"Plural","Grammatical",1,"Experiment 2"
1,0.92,"Plural","Grammatical",1,"Experiment 2"
1,0.921,"Plural","Grammatical",1,"Experiment 2"
1,0.921,"Plural","Grammatical",1,"Experiment 2"
1,0.922,"Plural","Grammatical",1,"Experiment 2"
1,0.923,"Plural","Grammatical",1,"Experiment 2"
1,0.923,"Plural","Grammatical",1,"Experiment 2"
1,0.924,"Plural","Grammatical",1,"Experiment 2"
1,0.925,"Plural","Grammatical",1,"Experiment 2"
1,0.925,"Plural","Grammatical",1,"Experiment 2"
1,0.926,"Plural","Grammatical",1,"Experiment 2"
1,0.927,"Plural","Grammatical",1,"Experiment 2"
1,0.927,"Plural","Grammatical",1,"Experiment 2"
1,0.928,"Plural","Grammatical",1,"Experiment 2"
1,0.929,"Plural","Grammatical",1,"Experiment 2"
1,0.929,"Plural","Grammatical",1,"Experiment 2"
1,0.93,"Plural","Grammatical",1,"Experiment 2"
1,0.931,"Plural","Grammatical",1,"Experiment 2"
1,0.931,"Plural","Grammatical",1,"Experiment 2"
1,0.932,"Plural","Grammatical",1,"Experiment 2"
1,0.933,"Plural","Grammatical",1,"Experiment 2"
1,0.933,"Plural","Grammatical",1,"Experiment 2"
1,0.934,"Plural","Grammatical",1,"Experiment 2"
1,0.935,"Plural","Grammatical",1,"Experiment 2"
1,0.935,"Plural","Grammatical",1,"Experiment 2"
1,0.936,"Plural","Grammatical",1,"Experiment 2"
1,0.937,"Plural","Grammatical",1,"Experiment 2"
1,0.937,"Plural","Grammatical",1,"Experiment 2"
1,0.938,"Plural","Grammatical",1,"Experiment 2"
1,0.939,"Plural","Grammatical",1,"Experiment 2"
1,0.939,"Plural","Grammatical",1,"Experiment 2"
1,0.94,"Plural","Grammatical",1,"Experiment 2"
1,0.941,"Plural","Grammatical",1,"Experiment 2"
1,0.941,"Plural","Grammatical",1,"Experiment 2"
1,0.942,"Plural","Grammatical",1,"Experiment 2"
1,0.943,"Plural","Grammatical",1,"Experiment 2"
1,0.943,"Plural","Grammatical",1,"Experiment 2"
1,0.944,"Plural","Grammatical",1,"Experiment 2"
1,0.945,"Plural","Grammatical",1,"Experiment 2"
1,0.945,"Plural","Grammatical",1,"Experiment 2"
1,0.946,"Plural","Grammatical",1,"Experiment 2"
1,0.947,"Plural","Grammatical",1,"Experiment 2"
1,0.947,"Plural","Grammatical",1,"Experiment 2"
1,0.948,"Plural","Grammatical",1,"Experiment 2"
1,0.949,"Plural","Grammatical",1,"Experiment 2"
1,0.95,"Plural","Grammatical",1,"Experiment 2"
1,0.95,"Plural","Grammatical",1,"Experiment 2"
1,0.951,"Plural","Grammatical",1,"Experiment 2"
1,0.952,"Plural","Grammatical",1,"Experiment 2"
1,0.952,"Plural","Grammatical",1,"Experiment 2"
1,0.953,"Plural","Grammatical",1,"Experiment 2"
1,0.954,"Plural","Grammatical",1,"Experiment 2"
1,0.954,"Plural","Grammatical",1,"Experiment 2"
1,0.955,"Plural","Grammatical",1,"Experiment 2"
1,0.956,"Plural","Grammatical",1,"Experiment 2"
1,0.956,"Plural","Grammatical",1,"Experiment 2"
1,0.957,"Plural","Grammatical",1,"Experiment 2"
1,0.958,"Plural","Grammatical",1,"Experiment 2"
1,0.959,"Plural","Grammatical",1,"Experiment 2"
1,0.959,"Plural","Grammatical",1,"Experiment 2"
1,0.96,"Plural","Grammatical",1,"Experiment 2"
1,0.961,"Plural","Grammatical",1,"Experiment 2"
1,0.961,"Plural","Grammatical",1,"Experiment 2"
1,0.962,"Plural","Grammatical",1,"Experiment 2"
1,0.963,"Plural","Grammatical",1,"Experiment 2"
1,0.963,"Plural","Grammatical",1,"Experiment 2"
1,0.964,"Plural","Grammatical",1,"Experiment 2"
1,0.965,"Plural","Grammatical",1,"Experiment 2"
1,0.966,"Plural","Grammatical",1,"Experiment 2"
1,0.966,"Plural","Grammatical",1,"Experiment 2"
1,0.967,"Plural","Grammatical",1,"Experiment 2"
1,0.968,"Plural","Grammatical",1,"Experiment 2"
1,0.968,"Plural","Grammatical",1,"Experiment 2"
1,0.969,"Plural","Grammatical",1,"Experiment 2"
1,0.97,"Plural","Grammatical",1,"Experiment 2"
1,0.971,"Plural","Grammatical",1,"Experiment 2"
1,0.971,"Plural","Grammatical",1,"Experiment 2"
1,0.972,"Plural","Grammatical",1,"Experiment 2"
1,0.973,"Plural","Grammatical",1,"Experiment 2"
1,0.973,"Plural","Grammatical",1,"Experiment 2"
1,0.974,"Plural","Grammatical",1,"Experiment 2"
1,0.975,"Plural","Grammatical",1,"Experiment 2"
1,0.976,"Plural","Grammatical",1,"Experiment 2"
1,0.976,"Plural","Grammatical",1,"Experiment 2"
1,0.977,"Plural","Grammatical",1,"Experiment 2"
1,0.978,"Plural","Grammatical",1,"Experiment 2"
1,0.978,"Plural","Grammatical",1,"Experiment 2"
1,0.979,"Plural","Grammatical",1,"Experiment 2"
1,0.98,"Plural","Grammatical",1,"Experiment 2"
1,0.981,"Plural","Grammatical",1,"Experiment 2"
1,0.981,"Plural","Grammatical",1,"Experiment 2"
1,0.982,"Plural","Grammatical",1,"Experiment 2"
1,0.983,"Plural","Grammatical",1,"Experiment 2"
1,0.984,"Plural","Grammatical",1,"Experiment 2"
1,0.984,"Plural","Grammatical",1,"Experiment 2"
1,0.985,"Plural","Grammatical",1,"Experiment 2"
1,0.986,"Plural","Grammatical",1,"Experiment 2"
1,0.987,"Plural","Grammatical",1,"Experiment 2"
1,0.987,"Plural","Grammatical",1,"Experiment 2"
1,0.988,"Plural","Grammatical",1,"Experiment 2"
1,0.989,"Plural","Grammatical",1,"Experiment 2"
1,0.99,"Plural","Grammatical",1,"Experiment 2"
1,0.99,"Plural","Grammatical",1,"Experiment 2"
1,0.991,"Plural","Grammatical",1,"Experiment 2"
1,0.992,"Plural","Grammatical",1,"Experiment 2"
1,0.992,"Plural","Grammatical",1,"Experiment 2"
1,0.993,"Plural","Grammatical",1,"Experiment 2"
1,0.994,"Plural","Grammatical",1,"Experiment 2"
1,0.995,"Plural","Grammatical",1,"Experiment 2"
1,0.996,"Plural","Grammatical",1,"Experiment 2"
1,0.996,"Plural","Grammatical",1,"Experiment 2"
1,0.997,"Plural","Grammatical",1,"Experiment 2"
1,0.998,"Plural","Grammatical",1,"Experiment 2"
1,0.999,"Plural","Grammatical",1,"Experiment 2"
1,0.999,"Plural","Grammatical",1,"Experiment 2"
1,1,"Plural","Grammatical",1,"Experiment 2"
1,1.001,"Plural","Grammatical",1,"Experiment 2"
1,1.002,"Plural","Grammatical",1,"Experiment 2"
1,1.002,"Plural","Grammatical",1,"Experiment 2"
1,1.003,"Plural","Grammatical",1,"Experiment 2"
1,1.004,"Plural","Grammatical",1,"Experiment 2"
1,1.005,"Plural","Grammatical",1,"Experiment 2"
1,1.005,"Plural","Grammatical",1,"Experiment 2"
1,1.006,"Plural","Grammatical",1,"Experiment 2"
1,1.007,"Plural","Grammatical",1,"Experiment 2"
1,1.008,"Plural","Grammatical",1,"Experiment 2"
1,1.009,"Plural","Grammatical",1,"Experiment 2"
1,1.009,"Plural","Grammatical",1,"Experiment 2"
1,1.01,"Plural","Grammatical",1,"Experiment 2"
1,1.011,"Plural","Grammatical",1,"Experiment 2"
1,1.012,"Plural","Grammatical",1,"Experiment 2"
1,1.013,"Plural","Grammatical",1,"Experiment 2"
1,1.013,"Plural","Grammatical",1,"Experiment 2"
1,1.014,"Plural","Grammatical",1,"Experiment 2"
1,1.015,"Plural","Grammatical",1,"Experiment 2"
1,1.016,"Plural","Grammatical",1,"Experiment 2"
1,1.016,"Plural","Grammatical",1,"Experiment 2"
1,1.017,"Plural","Grammatical",1,"Experiment 2"
1,1.018,"Plural","Grammatical",1,"Experiment 2"
1,1.019,"Plural","Grammatical",1,"Experiment 2"
1,1.02,"Plural","Grammatical",1,"Experiment 2"
1,1.02,"Plural","Grammatical",1,"Experiment 2"
1,1.021,"Plural","Grammatical",1,"Experiment 2"
1,1.022,"Plural","Grammatical",1,"Experiment 2"
1,1.023,"Plural","Grammatical",1,"Experiment 2"
1,1.024,"Plural","Grammatical",1,"Experiment 2"
1,1.025,"Plural","Grammatical",1,"Experiment 2"
1,1.025,"Plural","Grammatical",1,"Experiment 2"
1,1.026,"Plural","Grammatical",1,"Experiment 2"
1,1.027,"Plural","Grammatical",1,"Experiment 2"
1,1.028,"Plural","Grammatical",1,"Experiment 2"
1,1.029,"Plural","Grammatical",1,"Experiment 2"
1,1.029,"Plural","Grammatical",1,"Experiment 2"
1,1.03,"Plural","Grammatical",1,"Experiment 2"
1,1.031,"Plural","Grammatical",1,"Experiment 2"
1,1.032,"Plural","Grammatical",1,"Experiment 2"
1,1.033,"Plural","Grammatical",1,"Experiment 2"
1,1.034,"Plural","Grammatical",1,"Experiment 2"
1,1.034,"Plural","Grammatical",1,"Experiment 2"
1,1.035,"Plural","Grammatical",1,"Experiment 2"
1,1.036,"Plural","Grammatical",1,"Experiment 2"
1,1.037,"Plural","Grammatical",1,"Experiment 2"
1,1.038,"Plural","Grammatical",1,"Experiment 2"
1,1.039,"Plural","Grammatical",1,"Experiment 2"
1,1.039,"Plural","Grammatical",1,"Experiment 2"
1,1.04,"Plural","Grammatical",1,"Experiment 2"
1,1.041,"Plural","Grammatical",1,"Experiment 2"
1,1.042,"Plural","Grammatical",1,"Experiment 2"
1,1.043,"Plural","Grammatical",1,"Experiment 2"
1,1.044,"Plural","Grammatical",1,"Experiment 2"
1,1.045,"Plural","Grammatical",1,"Experiment 2"
1,1.045,"Plural","Grammatical",1,"Experiment 2"
1,1.046,"Plural","Grammatical",1,"Experiment 2"
1,1.047,"Plural","Grammatical",1,"Experiment 2"
1,1.048,"Plural","Grammatical",1,"Experiment 2"
1,1.049,"Plural","Grammatical",1,"Experiment 2"
1,1.05,"Plural","Grammatical",1,"Experiment 2"
1,1.051,"Plural","Grammatical",1,"Experiment 2"
1,1.051,"Plural","Grammatical",1,"Experiment 2"
1,1.052,"Plural","Grammatical",1,"Experiment 2"
1,1.053,"Plural","Grammatical",1,"Experiment 2"
1,1.054,"Plural","Grammatical",1,"Experiment 2"
1,1.055,"Plural","Grammatical",1,"Experiment 2"
1,1.056,"Plural","Grammatical",1,"Experiment 2"
1,1.057,"Plural","Grammatical",1,"Experiment 2"
1,1.058,"Plural","Grammatical",1,"Experiment 2"
1,1.058,"Plural","Grammatical",1,"Experiment 2"
1,1.059,"Plural","Grammatical",1,"Experiment 2"
1,1.06,"Plural","Grammatical",1,"Experiment 2"
1,1.061,"Plural","Grammatical",1,"Experiment 2"
1,1.062,"Plural","Grammatical",1,"Experiment 2"
1,1.063,"Plural","Grammatical",1,"Experiment 2"
1,1.064,"Plural","Grammatical",1,"Experiment 2"
1,1.065,"Plural","Grammatical",1,"Experiment 2"
1,1.066,"Plural","Grammatical",1,"Experiment 2"
1,1.067,"Plural","Grammatical",1,"Experiment 2"
1,1.067,"Plural","Grammatical",1,"Experiment 2"
1,1.068,"Plural","Grammatical",1,"Experiment 2"
1,1.069,"Plural","Grammatical",1,"Experiment 2"
1,1.07,"Plural","Grammatical",1,"Experiment 2"
1,1.071,"Plural","Grammatical",1,"Experiment 2"
1,1.072,"Plural","Grammatical",1,"Experiment 2"
1,1.073,"Plural","Grammatical",1,"Experiment 2"
1,1.074,"Plural","Grammatical",1,"Experiment 2"
1,1.075,"Plural","Grammatical",1,"Experiment 2"
1,1.076,"Plural","Grammatical",1,"Experiment 2"
1,1.077,"Plural","Grammatical",1,"Experiment 2"
1,1.078,"Plural","Grammatical",1,"Experiment 2"
1,1.079,"Plural","Grammatical",1,"Experiment 2"
1,1.079,"Plural","Grammatical",1,"Experiment 2"
1,1.08,"Plural","Grammatical",1,"Experiment 2"
1,1.081,"Plural","Grammatical",1,"Experiment 2"
1,1.082,"Plural","Grammatical",1,"Experiment 2"
1,1.083,"Plural","Grammatical",1,"Experiment 2"
1,1.084,"Plural","Grammatical",1,"Experiment 2"
1,1.085,"Plural","Grammatical",1,"Experiment 2"
1,1.086,"Plural","Grammatical",1,"Experiment 2"
1,1.087,"Plural","Grammatical",1,"Experiment 2"
1,1.088,"Plural","Grammatical",1,"Experiment 2"
1,1.089,"Plural","Grammatical",1,"Experiment 2"
1,1.09,"Plural","Grammatical",1,"Experiment 2"
1,1.091,"Plural","Grammatical",1,"Experiment 2"
1,1.092,"Plural","Grammatical",1,"Experiment 2"
1,1.093,"Plural","Grammatical",1,"Experiment 2"
1,1.094,"Plural","Grammatical",1,"Experiment 2"
1,1.095,"Plural","Grammatical",1,"Experiment 2"
1,1.096,"Plural","Grammatical",1,"Experiment 2"
1,1.097,"Plural","Grammatical",1,"Experiment 2"
1,1.098,"Plural","Grammatical",1,"Experiment 2"
1,1.099,"Plural","Grammatical",1,"Experiment 2"
1,1.1,"Plural","Grammatical",1,"Experiment 2"
1,1.101,"Plural","Grammatical",1,"Experiment 2"
1,1.102,"Plural","Grammatical",1,"Experiment 2"
1,1.103,"Plural","Grammatical",1,"Experiment 2"
1,1.104,"Plural","Grammatical",1,"Experiment 2"
1,1.105,"Plural","Grammatical",1,"Experiment 2"
1,1.106,"Plural","Grammatical",1,"Experiment 2"
1,1.107,"Plural","Grammatical",1,"Experiment 2"
1,1.108,"Plural","Grammatical",1,"Experiment 2"
1,1.109,"Plural","Grammatical",1,"Experiment 2"
1,1.11,"Plural","Grammatical",1,"Experiment 2"
1,1.111,"Plural","Grammatical",1,"Experiment 2"
1,1.112,"Plural","Grammatical",1,"Experiment 2"
1,1.113,"Plural","Grammatical",1,"Experiment 2"
1,1.114,"Plural","Grammatical",1,"Experiment 2"
1,1.115,"Plural","Grammatical",1,"Experiment 2"
1,1.116,"Plural","Grammatical",1,"Experiment 2"
1,1.117,"Plural","Grammatical",1,"Experiment 2"
1,1.118,"Plural","Grammatical",1,"Experiment 2"
1,1.119,"Plural","Grammatical",1,"Experiment 2"
1,1.12,"Plural","Grammatical",1,"Experiment 2"
1,1.121,"Plural","Grammatical",1,"Experiment 2"
1,1.122,"Plural","Grammatical",1,"Experiment 2"
1,1.123,"Plural","Grammatical",1,"Experiment 2"
1,1.125,"Plural","Grammatical",1,"Experiment 2"
1,1.126,"Plural","Grammatical",1,"Experiment 2"
1,1.127,"Plural","Grammatical",1,"Experiment 2"
1,1.128,"Plural","Grammatical",1,"Experiment 2"
1,1.129,"Plural","Grammatical",1,"Experiment 2"
1,1.13,"Plural","Grammatical",1,"Experiment 2"
1,1.131,"Plural","Grammatical",1,"Experiment 2"
1,1.132,"Plural","Grammatical",1,"Experiment 2"
1,1.133,"Plural","Grammatical",1,"Experiment 2"
1,1.134,"Plural","Grammatical",1,"Experiment 2"
1,1.135,"Plural","Grammatical",1,"Experiment 2"
1,1.136,"Plural","Grammatical",1,"Experiment 2"
1,1.138,"Plural","Grammatical",1,"Experiment 2"
1,1.139,"Plural","Grammatical",1,"Experiment 2"
1,1.14,"Plural","Grammatical",1,"Experiment 2"
1,1.141,"Plural","Grammatical",1,"Experiment 2"
1,1.142,"Plural","Grammatical",1,"Experiment 2"
1,1.143,"Plural","Grammatical",1,"Experiment 2"
1,1.144,"Plural","Grammatical",1,"Experiment 2"
1,1.145,"Plural","Grammatical",1,"Experiment 2"
1,1.146,"Plural","Grammatical",1,"Experiment 2"
1,1.148,"Plural","Grammatical",1,"Experiment 2"
1,1.149,"Plural","Grammatical",1,"Experiment 2"
1,1.15,"Plural","Grammatical",1,"Experiment 2"
1,1.151,"Plural","Grammatical",1,"Experiment 2"
1,1.152,"Plural","Grammatical",1,"Experiment 2"
1,1.153,"Plural","Grammatical",1,"Experiment 2"
1,1.155,"Plural","Grammatical",1,"Experiment 2"
1,1.156,"Plural","Grammatical",1,"Experiment 2"
1,1.157,"Plural","Grammatical",1,"Experiment 2"
1,1.158,"Plural","Grammatical",1,"Experiment 2"
1,1.159,"Plural","Grammatical",1,"Experiment 2"
1,1.16,"Plural","Grammatical",1,"Experiment 2"
1,1.162,"Plural","Grammatical",1,"Experiment 2"
1,1.163,"Plural","Grammatical",1,"Experiment 2"
1,1.164,"Plural","Grammatical",1,"Experiment 2"
1,1.165,"Plural","Grammatical",1,"Experiment 2"
1,1.166,"Plural","Grammatical",1,"Experiment 2"
1,1.167,"Plural","Grammatical",1,"Experiment 2"
1,1.169,"Plural","Grammatical",1,"Experiment 2"
1,1.17,"Plural","Grammatical",1,"Experiment 2"
1,1.171,"Plural","Grammatical",1,"Experiment 2"
1,1.172,"Plural","Grammatical",1,"Experiment 2"
1,1.174,"Plural","Grammatical",1,"Experiment 2"
1,1.175,"Plural","Grammatical",1,"Experiment 2"
1,1.176,"Plural","Grammatical",1,"Experiment 2"
1,1.177,"Plural","Grammatical",1,"Experiment 2"
1,1.178,"Plural","Grammatical",1,"Experiment 2"
1,1.18,"Plural","Grammatical",1,"Experiment 2"
1,1.181,"Plural","Grammatical",1,"Experiment 2"
1,1.182,"Plural","Grammatical",1,"Experiment 2"
1,1.183,"Plural","Grammatical",1,"Experiment 2"
1,1.185,"Plural","Grammatical",1,"Experiment 2"
1,1.186,"Plural","Grammatical",1,"Experiment 2"
1,1.187,"Plural","Grammatical",1,"Experiment 2"
