"","V1","V2","Attractor","Grammaticality","Experiment"
"11400",-1.12,0.427047779437138,"Mismatch","Ungrammatical","Experiment 3"
"11401",-1.11,0.435141248924471,"Mismatch","Ungrammatical","Experiment 3"
"11402",-1.1,0.443395019126555,"Mismatch","Ungrammatical","Experiment 3"
"11403",-1.09,0.451811233976683,"Mismatch","Ungrammatical","Experiment 3"
"11404",-1.08,0.46039172061685,"Mismatch","Ungrammatical","Experiment 3"
"11405",-1.07,0.46913747464904,"Mismatch","Ungrammatical","Experiment 3"
"11406",-1.06,0.478049437316654,"Mismatch","Ungrammatical","Experiment 3"
"11407",-1.05,0.487127554912166,"Mismatch","Ungrammatical","Experiment 3"
"11408",-1.04,0.496371273065565,"Mismatch","Ungrammatical","Experiment 3"
"11409",-1.03,0.505778948320177,"Mismatch","Ungrammatical","Experiment 3"
"11410",-1.02,0.515347353781477,"Mismatch","Ungrammatical","Experiment 3"
"11411",-1.01,0.525073068952386,"Mismatch","Ungrammatical","Experiment 3"
"11412",-1,0.534949505409534,"Mismatch","Ungrammatical","Experiment 3"
"11413",-0.99,0.544968456394357,"Mismatch","Ungrammatical","Experiment 3"
"11414",-0.98,0.55512103187639,"Mismatch","Ungrammatical","Experiment 3"
"11415",-0.97,0.565391880759496,"Mismatch","Ungrammatical","Experiment 3"
"11416",-0.96,0.57576548540325,"Mismatch","Ungrammatical","Experiment 3"
"11417",-0.95,0.586222723888714,"Mismatch","Ungrammatical","Experiment 3"
"11418",-0.94,0.596734343282496,"Mismatch","Ungrammatical","Experiment 3"
"11419",-0.93,0.607274416346085,"Mismatch","Ungrammatical","Experiment 3"
"11420",-0.92,0.617807254927226,"Mismatch","Ungrammatical","Experiment 3"
"11421",-0.91,0.628285858349816,"Mismatch","Ungrammatical","Experiment 3"
"11422",-0.9,0.638672637799158,"Mismatch","Ungrammatical","Experiment 3"
"11423",-0.89,0.648913628500697,"Mismatch","Ungrammatical","Experiment 3"
"11424",-0.88,0.658953703968493,"Mismatch","Ungrammatical","Experiment 3"
"11425",-0.87,0.66875302461602,"Mismatch","Ungrammatical","Experiment 3"
"11426",-0.86,0.678262093781497,"Mismatch","Ungrammatical","Experiment 3"
"11427",-0.85,0.687452955225188,"Mismatch","Ungrammatical","Experiment 3"
"11428",-0.84,0.696307093095126,"Mismatch","Ungrammatical","Experiment 3"
"11429",-0.83,0.704812022501062,"Mismatch","Ungrammatical","Experiment 3"
"11430",-0.82,0.712960938196533,"Mismatch","Ungrammatical","Experiment 3"
"11431",-0.81,0.720747903386814,"Mismatch","Ungrammatical","Experiment 3"
"11432",-0.8,0.728165816711499,"Mismatch","Ungrammatical","Experiment 3"
"11433",-0.79,0.735209551766621,"Mismatch","Ungrammatical","Experiment 3"
"11434",-0.78,0.741873427524434,"Mismatch","Ungrammatical","Experiment 3"
"11435",-0.77,0.748151500545397,"Mismatch","Ungrammatical","Experiment 3"
"11436",-0.76,0.754039880240281,"Mismatch","Ungrammatical","Experiment 3"
"11437",-0.75,0.759534017715653,"Mismatch","Ungrammatical","Experiment 3"
"11438",-0.74,0.76463036163691,"Mismatch","Ungrammatical","Experiment 3"
"11439",-0.73,0.769327004101491,"Mismatch","Ungrammatical","Experiment 3"
"11440",-0.72,0.773622331623553,"Mismatch","Ungrammatical","Experiment 3"
"11441",-0.71,0.777517029199656,"Mismatch","Ungrammatical","Experiment 3"
"11442",-0.7,0.78101269324842,"Mismatch","Ungrammatical","Experiment 3"
"11443",-0.69,0.784113719559829,"Mismatch","Ungrammatical","Experiment 3"
"11444",-0.68,0.786827614824427,"Mismatch","Ungrammatical","Experiment 3"
"11445",-0.67,0.789162461419067,"Mismatch","Ungrammatical","Experiment 3"
"11446",-0.66,0.791133559139607,"Mismatch","Ungrammatical","Experiment 3"
"11447",-0.65,0.792758233916224,"Mismatch","Ungrammatical","Experiment 3"
"11448",-0.64,0.794056338438496,"Mismatch","Ungrammatical","Experiment 3"
"11449",-0.63,0.795060001105638,"Mismatch","Ungrammatical","Experiment 3"
"11450",-0.62,0.795798442618923,"Mismatch","Ungrammatical","Experiment 3"
"11451",-0.61,0.796308906172443,"Mismatch","Ungrammatical","Experiment 3"
"11452",-0.6,0.796640206346194,"Mismatch","Ungrammatical","Experiment 3"
"11453",-0.59,0.796828946542329,"Mismatch","Ungrammatical","Experiment 3"
"11454",-0.58,0.796923006844826,"Mismatch","Ungrammatical","Experiment 3"
"11455",-0.57,0.796963813572053,"Mismatch","Ungrammatical","Experiment 3"
"11456",-0.56,0.796974991160219,"Mismatch","Ungrammatical","Experiment 3"
"11457",-0.55,0.796977908829832,"Mismatch","Ungrammatical","Experiment 3"
"11458",-0.54,0.796978152119911,"Mismatch","Ungrammatical","Experiment 3"
"11459",-0.53,0.79697816258757,"Mismatch","Ungrammatical","Experiment 3"
"11460",-0.52,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11461",-0.51,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11462",-0.5,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11463",-0.49,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11464",-0.48,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11465",-0.47,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11466",-0.46,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11467",-0.45,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11468",-0.44,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11469",-0.43,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11470",-0.42,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11471",-0.41,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11472",-0.4,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11473",-0.39,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11474",-0.38,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11475",-0.37,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11476",-0.36,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11477",-0.35,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11478",-0.34,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11479",-0.33,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11480",-0.32,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11481",-0.31,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11482",-0.3,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11483",-0.29,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11484",-0.28,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11485",-0.27,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11486",-0.26,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11487",-0.25,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11488",-0.24,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11489",-0.23,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11490",-0.22,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11491",-0.21,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11492",-0.2,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11493",-0.19,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11494",-0.18,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11495",-0.17,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11496",-0.16,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11497",-0.15,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11498",-0.14,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11499",-0.13,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11500",-0.12,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11501",-0.11,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11502",-0.1,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11503",-0.09,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11504",-0.08,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11505",-0.07,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11506",-0.06,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11507",-0.05,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11508",-0.04,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11509",-0.03,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11510",-0.02,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11511",-0.01,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11512",0,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11513",0.01,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11514",0.02,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11515",0.03,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11516",0.04,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11517",0.05,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11518",0.06,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11519",0.07,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11520",0.08,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11521",0.09,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11522",0.1,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11523",0.11,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11524",0.12,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11525",0.13,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11526",0.14,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11527",0.15,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11528",0.16,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11529",0.17,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11530",0.18,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11531",0.19,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11532",0.2,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11533",0.21,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11534",0.22,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11535",0.23,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11536",0.24,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11537",0.25,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11538",0.26,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11539",0.27,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11540",0.28,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11541",0.29,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11542",0.3,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11543",0.31,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11544",0.32,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11545",0.33,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11546",0.34,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11547",0.35,0.796978159033494,"Mismatch","Ungrammatical","Experiment 3"
"11548",0.36,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11549",0.37,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11550",0.38,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11551",0.39,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11552",0.4,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11553",0.41,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11554",0.42,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11555",0.43,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11556",0.44,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11557",0.45,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11558",0.46,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11559",0.47,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11560",0.48,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11561",0.49,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11562",0.5,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11563",0.51,0.796978159033493,"Mismatch","Ungrammatical","Experiment 3"
"11564",0.52,0.796978159710679,"Mismatch","Ungrammatical","Experiment 3"
"11565",0.53,0.79697816261885,"Mismatch","Ungrammatical","Experiment 3"
"11566",0.54,0.796978174489153,"Mismatch","Ungrammatical","Experiment 3"
"11567",0.55,0.796978199476813,"Mismatch","Ungrammatical","Experiment 3"
"11568",0.56,0.796978250667012,"Mismatch","Ungrammatical","Experiment 3"
"11569",0.57,0.796978472678298,"Mismatch","Ungrammatical","Experiment 3"
"11570",0.58,0.796979283474273,"Mismatch","Ungrammatical","Experiment 3"
"11571",0.59,0.796981671522232,"Mismatch","Ungrammatical","Experiment 3"
"11572",0.6,0.796988193547495,"Mismatch","Ungrammatical","Experiment 3"
"11573",0.61,0.797001487097284,"Mismatch","Ungrammatical","Experiment 3"
"11574",0.62,0.797026449488715,"Mismatch","Ungrammatical","Experiment 3"
"11575",0.63,0.797068627516198,"Mismatch","Ungrammatical","Experiment 3"
"11576",0.64,0.797133014464488,"Mismatch","Ungrammatical","Experiment 3"
"11577",0.65,0.797226848780759,"Mismatch","Ungrammatical","Experiment 3"
"11578",0.66,0.797355988586876,"Mismatch","Ungrammatical","Experiment 3"
"11579",0.67,0.797526143731261,"Mismatch","Ungrammatical","Experiment 3"
"11580",0.68,0.797744006517199,"Mismatch","Ungrammatical","Experiment 3"
"11581",0.69,0.798014151793233,"Mismatch","Ungrammatical","Experiment 3"
"11582",0.7,0.798341583550826,"Mismatch","Ungrammatical","Experiment 3"
"11583",0.71,0.798731196799924,"Mismatch","Ungrammatical","Experiment 3"
"11584",0.72,0.799186153327564,"Mismatch","Ungrammatical","Experiment 3"
"11585",0.73,0.799710151174544,"Mismatch","Ungrammatical","Experiment 3"
"11586",0.74,0.800306305171346,"Mismatch","Ungrammatical","Experiment 3"
"11587",0.75,0.800976645974049,"Mismatch","Ungrammatical","Experiment 3"
"11588",0.76,0.801723557930192,"Mismatch","Ungrammatical","Experiment 3"
"11589",0.77,0.802548772728143,"Mismatch","Ungrammatical","Experiment 3"
"11590",0.78,0.803453482687259,"Mismatch","Ungrammatical","Experiment 3"
"11591",0.79,0.804438977725353,"Mismatch","Ungrammatical","Experiment 3"
"11592",0.8,0.805506029008732,"Mismatch","Ungrammatical","Experiment 3"
"11593",0.81,0.806655203089579,"Mismatch","Ungrammatical","Experiment 3"
"11594",0.82,0.807886958818283,"Mismatch","Ungrammatical","Experiment 3"
"11595",0.83,0.809201447988698,"Mismatch","Ungrammatical","Experiment 3"
"11596",0.84,0.810598743639398,"Mismatch","Ungrammatical","Experiment 3"
"11597",0.85,0.812078713024145,"Mismatch","Ungrammatical","Experiment 3"
"11598",0.86,0.813641064073987,"Mismatch","Ungrammatical","Experiment 3"
"11599",0.87,0.815285279417545,"Mismatch","Ungrammatical","Experiment 3"
"11600",0.88,0.817009887059194,"Mismatch","Ungrammatical","Experiment 3"
"11601",0.89,0.818812960726656,"Mismatch","Ungrammatical","Experiment 3"
"11602",0.9,0.820691139518649,"Mismatch","Ungrammatical","Experiment 3"
"11603",0.91,0.822639030705742,"Mismatch","Ungrammatical","Experiment 3"
"11604",0.92,0.824652034723581,"Mismatch","Ungrammatical","Experiment 3"
"11605",0.93,0.82672302447786,"Mismatch","Ungrammatical","Experiment 3"
"11606",0.94,0.8288446616648,"Mismatch","Ungrammatical","Experiment 3"
"11607",0.95,0.831010995880488,"Mismatch","Ungrammatical","Experiment 3"
"11608",0.96,0.833213875586288,"Mismatch","Ungrammatical","Experiment 3"
"11609",0.97,0.83544670823507,"Mismatch","Ungrammatical","Experiment 3"
"11610",0.98,0.837703687586539,"Mismatch","Ungrammatical","Experiment 3"
"11611",0.99,0.839977834143275,"Mismatch","Ungrammatical","Experiment 3"
"11612",1,0.842264266025218,"Mismatch","Ungrammatical","Experiment 3"
"11613",1.01,0.84455802828398,"Mismatch","Ungrammatical","Experiment 3"
"11614",1.02,0.846853954240964,"Mismatch","Ungrammatical","Experiment 3"
"11615",1.03,0.849148654025731,"Mismatch","Ungrammatical","Experiment 3"
"11616",1.04,0.851438282346569,"Mismatch","Ungrammatical","Experiment 3"
"11617",1.05,0.853719298196479,"Mismatch","Ungrammatical","Experiment 3"
"11618",1.06,0.855989383492479,"Mismatch","Ungrammatical","Experiment 3"
"11619",1.07,0.858245752505748,"Mismatch","Ungrammatical","Experiment 3"
"11620",1.08,0.860486103462888,"Mismatch","Ungrammatical","Experiment 3"
"11621",1.09,0.862708854344546,"Mismatch","Ungrammatical","Experiment 3"
"11622",1.1,0.86491209888247,"Mismatch","Ungrammatical","Experiment 3"
"11623",1.11,0.867094414817783,"Mismatch","Ungrammatical","Experiment 3"
"11624",1.12,0.869254729150769,"Mismatch","Ungrammatical","Experiment 3"
"11625",1.13,0.871391815312034,"Mismatch","Ungrammatical","Experiment 3"
"11626",1.14,0.873504848484668,"Mismatch","Ungrammatical","Experiment 3"
"11627",1.15,0.875593120548328,"Mismatch","Ungrammatical","Experiment 3"
"11628",1.16,0.877655909021714,"Mismatch","Ungrammatical","Experiment 3"
"11629",1.17,0.879692776432146,"Mismatch","Ungrammatical","Experiment 3"
"11630",1.18,0.881703293956742,"Mismatch","Ungrammatical","Experiment 3"
"11631",1.19,0.883687100408343,"Mismatch","Ungrammatical","Experiment 3"
"11632",1.2,0.885643996018875,"Mismatch","Ungrammatical","Experiment 3"
"11633",1.21,0.887573779725801,"Mismatch","Ungrammatical","Experiment 3"
"11634",1.22,0.889476335448143,"Mismatch","Ungrammatical","Experiment 3"
"11635",1.23,0.89135161434452,"Mismatch","Ungrammatical","Experiment 3"
"11636",1.24,0.893199593916352,"Mismatch","Ungrammatical","Experiment 3"
"11637",1.25,0.895020317897412,"Mismatch","Ungrammatical","Experiment 3"
"11638",1.26,0.896813840555897,"Mismatch","Ungrammatical","Experiment 3"
"11639",1.27,0.898580273836752,"Mismatch","Ungrammatical","Experiment 3"
"11640",1.28,0.900319759421096,"Mismatch","Ungrammatical","Experiment 3"
"11641",1.29,0.902032429729936,"Mismatch","Ungrammatical","Experiment 3"
"11642",1.3,0.903718493656379,"Mismatch","Ungrammatical","Experiment 3"
"11643",1.31,0.905378145968924,"Mismatch","Ungrammatical","Experiment 3"
"11644",1.32,0.907011585459695,"Mismatch","Ungrammatical","Experiment 3"
"11645",1.33,0.908619085680527,"Mismatch","Ungrammatical","Experiment 3"
"11646",1.34,0.910200865871434,"Mismatch","Ungrammatical","Experiment 3"
"11647",1.35,0.911757182849909,"Mismatch","Ungrammatical","Experiment 3"
"11648",1.36,0.913288346735051,"Mismatch","Ungrammatical","Experiment 3"
"11649",1.37,0.914794590243495,"Mismatch","Ungrammatical","Experiment 3"
"11650",1.38,0.916276215107305,"Mismatch","Ungrammatical","Experiment 3"
"11651",1.39,0.917733547144253,"Mismatch","Ungrammatical","Experiment 3"
"11652",1.4,0.919166829769984,"Mismatch","Ungrammatical","Experiment 3"
"11653",1.41,0.920576396718802,"Mismatch","Ungrammatical","Experiment 3"
"11654",1.42,0.921962573336894,"Mismatch","Ungrammatical","Experiment 3"
"11655",1.43,0.923325615507844,"Mismatch","Ungrammatical","Experiment 3"
"11656",1.44,0.924665877023621,"Mismatch","Ungrammatical","Experiment 3"
"11657",1.45,0.925983670232755,"Mismatch","Ungrammatical","Experiment 3"
"11658",1.46,0.927279267603054,"Mismatch","Ungrammatical","Experiment 3"
"11659",1.47,0.928553032281279,"Mismatch","Ungrammatical","Experiment 3"
"11660",1.48,0.929805254023516,"Mismatch","Ungrammatical","Experiment 3"
"11661",1.49,0.931036226943903,"Mismatch","Ungrammatical","Experiment 3"
"11662",1.5,0.93224631168289,"Mismatch","Ungrammatical","Experiment 3"
"11663",1.51,0.933435775672513,"Mismatch","Ungrammatical","Experiment 3"
